posto,preco,data_registro,produto,localizacao,id
AUTO POSTO MIXAM LTDA,5.99,09/04/2024,0,336,44463
AUTO POSTO MIXAM LTDA,6.19,09/04/2024,1,336,44464
AUTO POSTO MIXAM LTDA,3.59,09/04/2024,2,336,44465
AUTO POSTO GALEGÃO LTDA,5.89,09/04/2024,0,336,44466
AUTO POSTO GALEGÃO LTDA,5.99,09/04/2024,1,336,44467
AUTO POSTO GALEGÃO LTDA,3.39,09/04/2024,2,336,44468
MANAUARA AUTO POSTO LTDA,5.99,09/04/2024,0,336,44469
MANAUARA AUTO POSTO LTDA,6.15,09/04/2024,1,336,44470
MANAUARA AUTO POSTO LTDA,3.49,09/04/2024,2,336,44471
AUTO POSTO LAR DOS MENINOS LTDA,5.99,09/04/2024,1,336,44472
TANCREDO POSTO DE SERVICO LTDA,5.69,09/04/2024,0,336,44473
TANCREDO POSTO DE SERVICO LTDA,3.19,09/04/2024,2,336,44474
POSTO DE COMBUSTIVEIS VERDE BRASIL LTDA.,5.79,08/04/2024,0,372,44475
POSTO DE COMBUSTIVEIS VERDE BRASIL LTDA.,5.99,08/04/2024,1,372,44476
POSTO DE COMBUSTIVEIS VERDE BRASIL LTDA.,3.79,08/04/2024,2,372,44477
TRATTO CENTRO AUTOMOTIVO LTDA,5.97,08/04/2024,0,372,44478
TRATTO CENTRO AUTOMOTIVO LTDA,6.57,08/04/2024,1,372,44479
TRATTO CENTRO AUTOMOTIVO LTDA,3.87,08/04/2024,2,372,44480
CENTRO AUTOMOTIVO TRES POSTOS LTDA.,5.59,09/04/2024,0,372,44481
CENTRO AUTOMOTIVO TRES POSTOS LTDA.,6.39,09/04/2024,1,372,44482
CENTRO AUTOMOTIVO TRES POSTOS LTDA.,3.69,09/04/2024,2,372,44483
STAR GREEN AUTO POSTO LTDA,5.54,08/04/2024,0,372,44484
STAR GREEN AUTO POSTO LTDA,5.59,08/04/2024,1,372,44485
STAR GREEN AUTO POSTO LTDA,3.47,08/04/2024,2,372,44486
STAR RED AUTO POSTO LTDA,5.79,08/04/2024,0,372,44487
STAR RED AUTO POSTO LTDA,5.99,08/04/2024,1,372,44488
STAR RED AUTO POSTO LTDA,3.69,08/04/2024,2,372,44489
TERIOS AUTO POSTO LTDA,5.69,08/04/2024,0,372,44490
TERIOS AUTO POSTO LTDA,5.99,08/04/2024,1,372,44491
TERIOS AUTO POSTO LTDA,3.69,08/04/2024,2,372,44492
AUTO POSTO METROPOLE LTDA,5.68,08/04/2024,0,372,44493
AUTO POSTO METROPOLE LTDA,6.49,08/04/2024,1,372,44494
AUTO POSTO METROPOLE LTDA,3.57,08/04/2024,2,372,44495
NOVA KENNEDY AUTO POSTO LTDA.,5.99,09/04/2024,0,372,44496
NOVA KENNEDY AUTO POSTO LTDA.,6.49,09/04/2024,1,372,44497
NOVA KENNEDY AUTO POSTO LTDA.,3.89,09/04/2024,2,372,44498
SPECIAL POINT AUTO POSTO LTDA,5.47,08/04/2024,0,372,44499
SPECIAL POINT AUTO POSTO LTDA,5.54,08/04/2024,1,372,44500
SPECIAL POINT AUTO POSTO LTDA,3.47,08/04/2024,2,372,44501
HIPERPETRO II COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA.,5.97,08/04/2024,0,372,44502
HIPERPETRO II COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA.,6.57,08/04/2024,1,372,44503
HIPERPETRO II COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA.,3.67,08/04/2024,2,372,44504
CENTRO AUTOMOTIVO BAP RUDGE RAMOS LTDA,5.59,08/04/2024,0,372,44505
CENTRO AUTOMOTIVO BAP RUDGE RAMOS LTDA,6.59,08/04/2024,1,372,44506
CENTRO AUTOMOTIVO BAP RUDGE RAMOS LTDA,3.59,08/04/2024,2,372,44507
CENTRO AUTOMOTIVO NOVO SAO BERNARDO LTDA,5.79,08/04/2024,0,372,44508
CENTRO AUTOMOTIVO NOVO SAO BERNARDO LTDA,6.19,08/04/2024,1,372,44509
CENTRO AUTOMOTIVO NOVO SAO BERNARDO LTDA,3.49,08/04/2024,2,372,44510
ESTACAO DE SERVICOS DAS ACACIAS LTDA,5.68,08/04/2024,0,372,44511
ESTACAO DE SERVICOS DAS ACACIAS LTDA,6.49,08/04/2024,1,372,44512
ESTACAO DE SERVICOS DAS ACACIAS LTDA,3.57,08/04/2024,2,372,44513
AUTO POSTO REYSOL LTDA,5.29,08/04/2024,0,372,44514
AUTO POSTO REYSOL LTDA,5.39,08/04/2024,1,372,44515
AUTO POSTO REYSOL LTDA,3.39,08/04/2024,2,372,44516
AUTO POSTO PAULISTANO DE SAO CARLOS LTDA,5.09,09/04/2024,0,374,44517
AUTO POSTO PAULISTANO DE SAO CARLOS LTDA,5.09,09/04/2024,1,374,44518
AUTO POSTO PAULISTANO DE SAO CARLOS LTDA,3.29,09/04/2024,2,374,44519
MARIA DE CASSIA BERGAMASCHI,4.99,09/04/2024,0,374,44520
MARIA DE CASSIA BERGAMASCHI,3.15,09/04/2024,2,374,44521
POSTO PANTANAL CRUZEIRO DO SUL LTDA,5.69,09/04/2024,0,374,44522
POSTO PANTANAL CRUZEIRO DO SUL LTDA,5.89,09/04/2024,1,374,44523
POSTO PANTANAL CRUZEIRO DO SUL LTDA,3.69,09/04/2024,2,374,44524
INOUYE E FORGERINI LTDA,5.69,09/04/2024,0,374,44525
INOUYE E FORGERINI LTDA,5.89,09/04/2024,1,374,44526
INOUYE E FORGERINI LTDA,3.59,09/04/2024,2,374,44527
POSTO UNIVERSITARIO SAO CARLOS LTDA,5.69,09/04/2024,0,374,44528
POSTO UNIVERSITARIO SAO CARLOS LTDA,3.69,09/04/2024,2,374,44529
AUTO POSTO FAGA LTDA,5.49,09/04/2024,0,374,44530
AUTO POSTO FAGA LTDA,5.49,09/04/2024,1,374,44531
AUTO POSTO FAGA LTDA,3.29,09/04/2024,2,374,44532
TENDA ATACADO SA,5.29,08/04/2024,0,384,44533
TENDA ATACADO SA,5.49,08/04/2024,1,384,44534
TENDA ATACADO SA,3.34,08/04/2024,2,384,44535
VISUAL AUTO POSTO LTDA.,5.57,08/04/2024,0,384,44536
VISUAL AUTO POSTO LTDA.,5.87,08/04/2024,1,384,44537
VISUAL AUTO POSTO LTDA.,3.47,08/04/2024,2,384,44538
SCUDERIA V AUTO POSTO LTDA,5.57,08/04/2024,0,384,44539
SCUDERIA V AUTO POSTO LTDA,5.69,08/04/2024,1,384,44540
SCUDERIA V AUTO POSTO LTDA,3.47,08/04/2024,2,384,44541
AUTO POSTO RIOS BATISTA LTDA,5.49,08/04/2024,0,384,44542
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,5.29,08/04/2024,0,384,44543
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,5.34,08/04/2024,1,384,44544
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,3.39,08/04/2024,2,384,44545
GASCEM AUTOMOTIVO LTDA,5.37,08/04/2024,0,384,44546
GASCEM AUTOMOTIVO LTDA,5.59,08/04/2024,1,384,44547
GASCEM AUTOMOTIVO LTDA,3.47,08/04/2024,2,384,44548
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,5.29,08/04/2024,0,384,44549
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,5.34,08/04/2024,1,384,44550
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,3.39,08/04/2024,2,384,44551
CENTRO AUTOMOTIVO STATUS LTDA,5.47,08/04/2024,0,384,44552
CENTRO AUTOMOTIVO STATUS LTDA,5.47,08/04/2024,1,384,44553
CENTRO AUTOMOTIVO STATUS LTDA,3.44,08/04/2024,2,384,44554
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,5.19,08/04/2024,0,384,44555
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,5.24,08/04/2024,1,384,44556
SETE ESTRELAS COMERCIO DE DERIVADOS DE PETROLEO LTDA,3.39,08/04/2024,2,384,44557
AUTO CENTER 5000 LTDA,5.59,08/04/2024,0,384,44558
AUTO CENTER 5000 LTDA,3.49,08/04/2024,2,384,44559
HP COMERCIO DE COMBUSTIVEIS LTDA,5.49,08/04/2024,0,384,44560
HP COMERCIO DE COMBUSTIVEIS LTDA,5.64,08/04/2024,1,384,44561
HP COMERCIO DE COMBUSTIVEIS LTDA,3.39,08/04/2024,2,384,44562
AUTO POSTO VITRINE LTDA,5.57,08/04/2024,0,384,44563
AUTO POSTO VITRINE LTDA,5.77,08/04/2024,1,384,44564
AUTO POSTO VITRINE LTDA,3.47,08/04/2024,2,384,44565
GALO BRANCO SERVICOS AUTOMOTIVOS LTDA - EPP,5.57,08/04/2024,0,384,44566
GALO BRANCO SERVICOS AUTOMOTIVOS LTDA - EPP,3.57,08/04/2024,2,384,44567
AUTO POSTO CHAPARRAL SAO JOSE LTDA,5.79,08/04/2024,0,384,44568
AUTO POSTO CHAPARRAL SAO JOSE LTDA,5.89,08/04/2024,1,384,44569
AUTO POSTO CHAPARRAL SAO JOSE LTDA,3.99,08/04/2024,2,384,44570
AUTO POSTO AGUIA DE OURO LTDA,4.99,08/04/2024,0,384,44571
AUTO POSTO AGUIA DE OURO LTDA,4.99,08/04/2024,1,384,44572
AUTO POSTO AGUIA DE OURO LTDA,3.19,08/04/2024,2,384,44573
AUTO POSTO DIACOV LTDA.,5.89,08/04/2024,0,384,44574
AUTO POSTO DIACOV LTDA.,5.99,08/04/2024,1,384,44575
AUTO POSTO DIACOV LTDA.,3.79,08/04/2024,2,384,44576
AUTO POSTO PERSEU LTDA,5.59,08/04/2024,0,384,44577
AUTO POSTO PERSEU LTDA,5.79,08/04/2024,1,384,44578
AUTO POSTO PERSEU LTDA,3.49,08/04/2024,2,384,44579
AUTO POSTO SAO JOAO NOVO LTDA,5.59,11/04/2024,0,391,44580
AUTO POSTO SAO JOAO NOVO LTDA,5.79,11/04/2024,1,391,44581
AUTO POSTO SAO JOAO NOVO LTDA,3.6,11/04/2024,2,391,44582
COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,5.15,11/04/2024,0,391,44583
COMPETRO COMERCIO E DISTRIBUICAO DE DERIVADOS DE PETROLEO LTDA,3.48,11/04/2024,2,391,44584
MICHELE MASTROGIUSEPPE & IRMAO LTDA,5.75,11/04/2024,0,391,44585
MICHELE MASTROGIUSEPPE & IRMAO LTDA,3.75,11/04/2024,2,391,44586
AUTO POSTO VILLALOBOS LTDA,5.69,08/04/2024,1,410,44587
AUTO POSTO VILLALOBOS LTDA,3.55,08/04/2024,2,410,44588
AUTO POSTO VILLALOBOS LTDA,5.49,08/04/2024,0,410,44589
AUTO POSTO BANGAI LTDA,5.59,08/04/2024,0,410,44590
AUTO POSTO BANGAI LTDA,5.89,08/04/2024,1,410,44591
AUTO POSTO BANGAI LTDA,3.59,08/04/2024,2,410,44592
CENTER AUTO POSTO DE SUMARE LTDA,5.29,08/04/2024,0,410,44593
CENTER AUTO POSTO DE SUMARE LTDA,5.39,08/04/2024,1,410,44594
CENTER AUTO POSTO DE SUMARE LTDA,3.19,08/04/2024,2,410,44595
AUTO POSTO SANT'ANA DE SUMARE LTDA,5.69,08/04/2024,0,410,44596
AUTO POSTO SANT'ANA DE SUMARE LTDA,5.99,08/04/2024,1,410,44597
AUTO POSTO SANT'ANA DE SUMARE LTDA,3.59,08/04/2024,2,410,44598
POSTO JARDIM ALVORADA DE SUMARE LTDA,5.57,08/04/2024,0,410,44599
POSTO JARDIM ALVORADA DE SUMARE LTDA,5.77,08/04/2024,1,410,44600
POSTO JARDIM ALVORADA DE SUMARE LTDA,3.57,08/04/2024,2,410,44601
AUTO POSTO TREVISAN DE SUMARE LTDA,5.26,10/04/2024,0,410,44602
AUTO POSTO TREVISAN DE SUMARE LTDA,5.39,10/04/2024,1,410,44603
AUTO POSTO TREVISAN DE SUMARE LTDA,3.39,10/04/2024,2,410,44604
AUTO POSTO NOVA SUMARE LTDA,4.84,08/04/2024,0,410,44605
AUTO POSTO NOVA SUMARE LTDA,3.19,08/04/2024,2,410,44606
POSTO PARQUE BRASIL 500 LTDA,5.59,08/04/2024,0,410,44607
POSTO PARQUE BRASIL 500 LTDA,5.89,08/04/2024,1,410,44608
POSTO PARQUE BRASIL 500 LTDA,3.59,08/04/2024,2,410,44609
AUTO POSTO NOVA VENEZA LTDA.,4.95,08/04/2024,0,410,44610
AUTO POSTO NOVA VENEZA LTDA.,5.15,08/04/2024,1,410,44611
AUTO POSTO NOVA VENEZA LTDA.,3.25,08/04/2024,2,410,44612
AUTO POSTO SUCAO LTDA,5.49,08/04/2024,0,410,44613
AUTO POSTO SUCAO LTDA,3.39,08/04/2024,2,410,44614
AUTO POSTO AVENIDA-TATUI LTDA,5.49,08/04/2024,0,413,44615
AUTO POSTO AVENIDA-TATUI LTDA,5.59,08/04/2024,1,413,44616
AUTO POSTO AVENIDA-TATUI LTDA,3.59,08/04/2024,2,413,44617
AUTO POSTO MORRO DE TATUI LTDA,6.49,08/04/2024,0,413,44618
AUTO POSTO MORRO DE TATUI LTDA,3.99,08/04/2024,2,413,44619
AUTO POSTO FS TATUI LTDA,6.33,08/04/2024,0,413,44620
AUTO POSTO FS TATUI LTDA,6.49,08/04/2024,1,413,44621
AUTO POSTO FS TATUI LTDA,4.23,08/04/2024,2,413,44622
AUTO POSTO LUPERCIO DE ALMEIDA LTDA,5.69,08/04/2024,0,413,44623
AUTO POSTO LUPERCIO DE ALMEIDA LTDA,6.49,08/04/2024,1,413,44624
AUTO POSTO LUPERCIO DE ALMEIDA LTDA,3.59,08/04/2024,2,413,44625
AUTO POSTO TREVO DE TATUI LTDA,6.49,08/04/2024,0,413,44626
AUTO POSTO TREVO DE TATUI LTDA,6.69,08/04/2024,1,413,44627
AUTO POSTO TREVO DE TATUI LTDA,3.99,08/04/2024,2,413,44628
ROBERTI & ROBERTI AUTO POSTO LTDA.,5.89,08/04/2024,0,413,44629
ROBERTI & ROBERTI AUTO POSTO LTDA.,3.69,08/04/2024,2,413,44630
REDE LK DE POSTOS LTDA,5.59,11/04/2024,0,428,44631
REDE LK DE POSTOS LTDA,5.89,11/04/2024,1,428,44632
REDE LK DE POSTOS LTDA,3.49,11/04/2024,2,428,44633
AUTO POSTO PORTAL PEREQUE-ACU LTDA,5.96,09/04/2024,0,430,44634
AUTO POSTO PORTAL PEREQUE-ACU LTDA,5.99,09/04/2024,1,430,44635
AUTO POSTO PORTAL PEREQUE-ACU LTDA,3.99,09/04/2024,2,430,44636
AUTO POSTO CAPITAL DO SURF LTDA.,5.85,08/04/2024,1,430,44637
AUTO POSTO CAPITAL DO SURF LTDA.,5.75,08/04/2024,0,430,44638
VERANEIO AUTO POSTO UBATUBA LTDA,5.89,08/04/2024,0,430,44639
VERANEIO AUTO POSTO UBATUBA LTDA,5.89,08/04/2024,1,430,44640
VERANEIO AUTO POSTO UBATUBA LTDA,3.89,08/04/2024,2,430,44641
R.P SANTOS & CIA LTDA.,5.49,09/04/2024,0,443,44642
R.P SANTOS & CIA LTDA.,5.49,09/04/2024,1,443,44643
R.P SANTOS & CIA LTDA.,3.49,09/04/2024,2,443,44644
PEDROSO & SANTOS LTDA,5.49,09/04/2024,0,443,44645
PEDROSO & SANTOS LTDA,5.49,09/04/2024,1,443,44646
PEDROSO & SANTOS LTDA,3.49,09/04/2024,2,443,44647
KEEPER AUTO POSTO LTDA,5.45,09/04/2024,0,443,44648
KEEPER AUTO POSTO LTDA,6.05,09/04/2024,1,443,44649
KEEPER AUTO POSTO LTDA,3.54,09/04/2024,2,443,44650
CENTRAL POSTO J. P LTDA,5.49,09/04/2024,0,443,44651
CENTRAL POSTO J. P LTDA,5.54,09/04/2024,1,443,44652
CENTRAL POSTO J. P LTDA,3.47,09/04/2024,2,443,44653
AUTO POSTO SAO JOSE LTDA,5.57,09/04/2024,0,443,44654
AUTO POSTO SAO JOSE LTDA,5.72,09/04/2024,1,443,44655
AUTO POSTO SAO JOSE LTDA,3.74,09/04/2024,2,443,44656
POSTO MARATONI LTDA,5.59,09/04/2024,0,443,44657
POSTO MARATONI LTDA,5.69,09/04/2024,1,443,44658
POSTO MARATONI LTDA,3.49,09/04/2024,2,443,44659
CENTRO COMERCIAL VENETO LTDA,5.79,09/04/2024,0,450,44660
CENTRO COMERCIAL VENETO LTDA,6.09,09/04/2024,1,450,44661
CENTRO COMERCIAL VENETO LTDA,3.69,09/04/2024,2,450,44662
AUTO POSTO PRACINHA LTDA.,5.79,09/04/2024,0,450,44663
AUTO POSTO PRACINHA LTDA.,6.09,09/04/2024,1,450,44664
AUTO POSTO PRACINHA LTDA.,3.69,09/04/2024,2,450,44665
AUTO POSTO PARQUE DE VINHEDO LTDA,4.99,09/04/2024,0,450,44666
AUTO POSTO PARQUE DE VINHEDO LTDA,3.29,09/04/2024,2,450,44667
AUTO POSTO INDEPENDENCIA DE VINHEDO LTDA,6.19,09/04/2024,0,450,44668
AUTO POSTO INDEPENDENCIA DE VINHEDO LTDA,6.69,09/04/2024,1,450,44669
AUTO POSTO INDEPENDENCIA DE VINHEDO LTDA,3.99,09/04/2024,2,450,44670
POSTO CASTELO BRANCO DE VINHEDO LTDA,5.59,09/04/2024,0,450,44671
POSTO CASTELO BRANCO DE VINHEDO LTDA,5.69,09/04/2024,1,450,44672
POSTO CASTELO BRANCO DE VINHEDO LTDA,3.59,09/04/2024,2,450,44673
AUTO POSTO CAPELA - VINHEDO LTDA,5.49,09/04/2024,0,450,44674
AUTO POSTO CAPELA - VINHEDO LTDA,3.59,09/04/2024,2,450,44675
CENTRO DE ABASTECIMENTO VINHEDO LTDA,5.79,09/04/2024,0,450,44676
CENTRO DE ABASTECIMENTO VINHEDO LTDA,5.89,09/04/2024,1,450,44677
CENTRO DE ABASTECIMENTO VINHEDO LTDA,3.79,09/04/2024,2,450,44678
CARREFOUR COMERCIO E INDUSTRIA LTDA,5.19,08/04/2024,0,455,44679
CARREFOUR COMERCIO E INDUSTRIA LTDA,5.39,08/04/2024,1,455,44680
CARREFOUR COMERCIO E INDUSTRIA LTDA,3.29,08/04/2024,2,455,44681
AUTO POSTO MANGUEIRA VOTORANTIM E SERVICOS LTDA,5.49,08/04/2024,0,455,44682
AUTO POSTO MANGUEIRA VOTORANTIM E SERVICOS LTDA,3.37,08/04/2024,2,455,44683
AUTO POSTO CORREA NETO LTDA,5.29,08/04/2024,0,455,44684
AUTO POSTO CORREA NETO LTDA,5.39,08/04/2024,1,455,44685
AUTO POSTO CORREA NETO LTDA,3.39,08/04/2024,2,455,44686
COMBUSTIVEIS VOTORANTIM CRISTAL LTDA,5.59,08/04/2024,0,455,44687
COMBUSTIVEIS VOTORANTIM CRISTAL LTDA,3.49,08/04/2024,2,455,44688
SUPER POSTO SAO JOAO LTDA,5.27,08/04/2024,0,455,44689
SUPER POSTO SAO JOAO LTDA,3.47,08/04/2024,2,455,44690
AUTO POSTO VOTOSETE LTDA.,5.95,08/04/2024,0,455,44691
AUTO POSTO VOTOSETE LTDA.,6.5,08/04/2024,1,455,44692
AUTO POSTO VOTOSETE LTDA.,3.89,08/04/2024,2,455,44693
AUTO POSTO PETROLUK LTDA,5.69,08/04/2024,0,455,44694
AUTO POSTO PETROLUK LTDA,5.89,08/04/2024,1,455,44695
AUTO POSTO PETROLUK LTDA,3.51,08/04/2024,2,455,44696
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,6.19,08/04/2024,0,289,44697
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,6.39,08/04/2024,1,289,44698
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,4.39,08/04/2024,2,289,44699
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,6.19,08/04/2024,0,289,44700
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,6.19,08/04/2024,1,289,44701
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,4.39,08/04/2024,2,289,44702
SANTANA E CASTRO LTDA,6.19,08/04/2024,0,289,44703
SANTANA E CASTRO LTDA,6.49,08/04/2024,1,289,44704
SANTANA E CASTRO LTDA,4.49,08/04/2024,2,289,44705
AUTO POSTO BOA ESPERANCA LTDA,6.19,08/04/2024,0,289,44706
AUTO POSTO BOA ESPERANCA LTDA,6.59,08/04/2024,1,289,44707
AUTO POSTO BOA ESPERANCA LTDA,4.39,08/04/2024,2,289,44708
RODOPOSTO COMERCIO DE COMBUSTIVEIS LTDA,6.19,09/04/2024,0,289,44709
RODOPOSTO COMERCIO DE COMBUSTIVEIS LTDA,6.29,09/04/2024,1,289,44710
RODOPOSTO COMERCIO DE COMBUSTIVEIS LTDA,4.39,09/04/2024,2,289,44711
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,6.18,09/04/2024,0,289,44712
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,6.38,09/04/2024,1,289,44713
AUTO POSTO DE COMBUSTIVEIS SERRA DO CARMO LTDA,4.39,09/04/2024,2,289,44714
POSTO DE COMBUSTIVEIS 32 LTDA,6.19,08/04/2024,0,289,44715
POSTO DE COMBUSTIVEIS 32 LTDA,6.29,08/04/2024,1,289,44716
POSTO DE COMBUSTIVEIS 32 LTDA,4.39,08/04/2024,2,289,44717
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,6.19,08/04/2024,0,289,44718
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,6.19,08/04/2024,1,289,44719
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,4.39,08/04/2024,2,289,44720
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,4.39,08/04/2024,2,289,44721
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,6.19,08/04/2024,0,289,44722
PETROLIDER-COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO LTDA,6.19,08/04/2024,1,289,44723
AUTO POSTO DE COMBUSTÍVEIS ENTRE SERRAS LTDA.,6.19,08/04/2024,0,289,44724
AUTO POSTO DE COMBUSTÍVEIS ENTRE SERRAS LTDA.,6.19,08/04/2024,1,289,44725
AUTO POSTO DE COMBUSTÍVEIS ENTRE SERRAS LTDA.,4.39,08/04/2024,2,289,44726
AUTO POSTO JARDIM BRASILIA LTDA,5.99,08/04/2024,0,3,44727
AUTO POSTO JARDIM BRASILIA LTDA,3.99,08/04/2024,2,3,44728
ADAO ALVES BONFIM & CIA LTDA,6.25,09/04/2024,0,240,44729
ADAO ALVES BONFIM & CIA LTDA,4.79,09/04/2024,2,240,44730
IRMAS TRINDADE DE OLIVEIRA LTDA,6.25,09/04/2024,0,240,44731
AUTO POSTO PIRES PEREIRA LTDA,6.25,09/04/2024,0,240,44732
AUTO POSTO PIRES PEREIRA LTDA,6.25,09/04/2024,1,240,44733
ECO EMPREENDIMENTOS COMERCIAIS LTDA,5.79,10/04/2024,0,54,44734
ECO EMPREENDIMENTOS COMERCIAIS LTDA,6.09,10/04/2024,1,54,44735
ECO EMPREENDIMENTOS COMERCIAIS LTDA,3.99,10/04/2024,2,54,44736
COOPDIESEL-COOPERATIVA DE PESSOAS FISICAS E JURIDICAS NO SEGMENTO DE TRANSPORTES EM GERAL,5.57,11/04/2024,0,22,44737
COOPDIESEL-COOPERATIVA DE PESSOAS FISICAS E JURIDICAS NO SEGMENTO DE TRANSPORTES EM GERAL,3.57,11/04/2024,2,22,44738
DORINALDO M. DA SILVA,5.7,12/04/2024,0,187,44739
DORINALDO M. DA SILVA,4.15,12/04/2024,2,187,44740
PARELHAS GAS LTDA,5.59,08/04/2024,0,50,44741
PARELHAS GAS LTDA,5.74,08/04/2024,1,50,44742
PARELHAS GAS LTDA,3.98,08/04/2024,2,50,44743
COMERCIAL DE PETROLEO SAO MATHEUS LTDA.,6.19,09/04/2024,0,237,44744
COMERCIAL DE PETROLEO SAO MATHEUS LTDA.,6.19,09/04/2024,1,237,44745
COMERCIAL DE PETROLEO SAO MATHEUS LTDA.,4.68,09/04/2024,2,237,44746
SIM REDE DE POSTOS LTDA,5.69,09/04/2024,0,106,44747
SIM REDE DE POSTOS LTDA,5.89,09/04/2024,1,106,44748
SIM REDE DE POSTOS LTDA,5.74,08/04/2024,0,106,44749
SIM REDE DE POSTOS LTDA,5.94,08/04/2024,1,106,44750
SIM REDE DE POSTOS LTDA,5.89,09/04/2024,0,106,44751
SIM REDE DE POSTOS LTDA,6.09,09/04/2024,1,106,44752
SIM REDE DE POSTOS LTDA,5.69,09/04/2024,0,106,44753
SIM REDE DE POSTOS LTDA,5.89,09/04/2024,1,106,44754
SIM REDE DE POSTOS LTDA,5.76,08/04/2024,0,106,44755
SIM REDE DE POSTOS LTDA,5.96,08/04/2024,1,106,44756
SIM REDE DE POSTOS LTDA,5.69,08/04/2024,0,106,44757
SIM REDE DE POSTOS LTDA,5.89,08/04/2024,1,106,44758
SIM REDE DE POSTOS LTDA,5.79,09/04/2024,0,106,44759
SIM REDE DE POSTOS LTDA,5.99,09/04/2024,1,106,44760
LIRIOS SERVICOS AUTOMOTIVOS LTDA,4.88,09/04/2024,0,374,44761
LIRIOS SERVICOS AUTOMOTIVOS LTDA,5.19,09/04/2024,1,374,44762
LIRIOS SERVICOS AUTOMOTIVOS LTDA,3.29,09/04/2024,2,374,44763
POSTO AVENIDA DAS TORRES LTDA,5.77,11/04/2024,0,381,44764
POSTO AVENIDA DAS TORRES LTDA,6.07,11/04/2024,1,381,44765
POSTO AVENIDA DAS TORRES LTDA,3.97,11/04/2024,2,381,44766
AUTO POSTO CATA-VENTO LTDA,5.99,08/04/2024,0,405,44767
AUTO POSTO CATA-VENTO LTDA,6.19,08/04/2024,1,405,44768
STOPETROLEO S.A. - COMERCIO DE DERIVADOS DE PETROLEO,5.59,09/04/2024,0,150,44769
STOPETROLEO S.A. - COMERCIO DE DERIVADOS DE PETROLEO,3.79,09/04/2024,2,150,44770
SCHIAVON - CENTRO AUTOMOTIVO LTDA,5.89,08/04/2024,0,343,44771
SCHIAVON - CENTRO AUTOMOTIVO LTDA,5.89,08/04/2024,1,343,44772
SCHIAVON - CENTRO AUTOMOTIVO LTDA,3.79,08/04/2024,2,343,44773
AUTO POSTO QUALITY DE ASSIS LTDA,5.99,10/04/2024,0,34,44774
AUTO POSTO QUALITY DE ASSIS LTDA,6.29,10/04/2024,1,34,44775
AUTO POSTO QUALITY DE ASSIS LTDA,3.79,10/04/2024,2,34,44776
POSTO DE SERVICOS LOSPER LTDA .,5.39,10/04/2024,0,354,44777
POSTO DE SERVICOS LOSPER LTDA .,3.29,10/04/2024,2,354,44778
POSTO DE SERVICOS TRI LEGAL LTDA .,6.09,10/04/2024,0,366,44779
POSTO DE SERVICOS TRI LEGAL LTDA .,6.89,10/04/2024,1,366,44780
POSTO DE SERVICOS TRI LEGAL LTDA .,4.39,10/04/2024,2,366,44781
ADILSON E FERNANDO AUTO POSTO LTDA,5.89,09/04/2024,0,19,44782
ADILSON E FERNANDO AUTO POSTO LTDA,5.99,09/04/2024,1,19,44783
ADILSON E FERNANDO AUTO POSTO LTDA,3.29,09/04/2024,2,19,44784
AUTO POSTO BOULEVARD M. GUACU LTDA,5.89,08/04/2024,0,264,44785
AUTO POSTO BOULEVARD M. GUACU LTDA,6.09,08/04/2024,1,264,44786
